time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_angle_r_beta	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_angle_l_beta	ankle_angle_l	subtalar_angle_l	mtp_angle_l	L5_S1_Flex_Ext	L5_S1_Lat_Bending	L5_S1_axial_rotation	L4_L5_Flex_Ext	L4_L5_Lat_Bending	L4_L5_axial_rotation	L3_L4_Flex_Ext	L3_L4_Lat_Bending	L3_L4_axial_rotation	L2_L3_Flex_Ext	L2_L3_Lat_Bending	L2_L3_axial_rotation	L1_L2_Flex_Ext	L1_L2_Lat_Bending	L1_L2_axial_rotation	L1_T12_Flex_Ext	L1_T12_Lat_Bending	L1_T12_axial_rotation	Abs_r3	Abs_r2	Abs_r1	Abs_t1	Abs_t2	neck_flexion	neck_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
5.0344828	34.31811908	3.43432714	501.89870819	12.30778679	-5.9302883	-6.11111519	1.68377957	-24.67212903	39.89538377	2.00859272	0.03505656	314.19416345	9.01145295	0	0.07939002	15.93889956	39.9820692	5.36943451	0.09371431	-59.99961662	-1.49575866	0	-0.3791634	-1.55126403	2.87405107	-0.70414434	-2.06318116	3.05367926	-0.62292754	-3.77174337	3.05367926	-0.43334584	-3.77174337	2.51479468	-0.35209113	-3.16333761	2.33516649	-0.21665396	-2.40290799	2.1555383	-2.70832621	-17.54820898	15.98460981	0	0	28.63836916	-40.72951051	-44.98514696	181.9156818	-9.03994024	-254.31921748	6.40741674	0.17196803	0	5.00000014	183.37743214	-12.46015424	484.1140897	6.76299832	0.13142588	0	5.00000014
5.0689655	-18.30203556	-17.1957989	631.59763421	3.90419639	0.17261149	-1.48345617	111.28216482	-59.99985784	39.99433412	4.38260741	0.07649093	279.1458706	-14.89359609	0	-49.84655903	-59.99966145	36.99641635	9.88737181	0.17256719	-59.99963579	-4.67373493	0	7.99127345	-4.93602816	-12.15762363	14.84059392	-6.56491745	-12.91747511	13.12886315	-12.00145887	-12.91747511	9.13322642	-12.00145887	-10.63792068	7.42069652	-10.06554862	-9.8780692	4.56621365	-7.64590762	-9.11821772	57.08086711	-55.83733774	-67.61705536	0	0	8.99949972	-34.27422993	-44.37780325	180.08547353	-22.58872004	-78.25483832	0.91223419	0.33593008	0	5.00000014	225.45919578	5.44335951	573.10487046	97.78153588	63.54046689	0	5.00000014
5.1034483	-395.12144332	-12.74806743	626.77449393	-6.50062585	8.06571558	4.14507832	82.86788312	-59.9999632	39.99881798	3.99788441	0.06977625	307.98471867	3.41918673	0	-49.8472648	-59.99995361	39.3886765	24.06824198	0.42007007	-59.99980874	-2.19316301	0	9.95084911	-5.51667677	-6.66365298	18.47972188	-7.3371801	-7.08013129	16.34825	-13.41324789	-7.08013129	11.37282545	-13.41324789	-5.83069636	9.24035848	-11.24960726	-5.41421805	5.68591518	-8.54533231	-4.99773974	71.07792011	-62.40575093	-37.0612388	0	0	28.00817149	-35.77521002	-44.79526002	177.50532164	-3.78870224	-93.95056034	6.96096721	0.0713026	0	5.00000014	177.28282033	7.00696376	679.60319567	7.08230735	0.08800027	0	5.00000014
5.137931	-393.36936496	-21.73359547	626.2933685	-10.279657	10.86259018	6.25900519	75.94372935	-59.9999719	-69.99923768	0.00007131	0.00000124	388.06800529	19.99938885	0	-49.84727936	-59.99996025	36.3865125	26.08416429	0.45525455	-59.99981904	-1.83631212	0	9.71736519	-5.49036843	-6.57601929	18.0461189	-7.30219001	-6.9870205	15.96465927	-13.3492818	-6.9870205	11.10597668	-13.3492818	-5.75401688	9.02354532	-11.19595931	-5.34301567	5.55250247	-8.5045807	-4.93201447	69.41016783	-62.10814577	-36.57384649	0	0	28.56867583	-37.20901274	-44.92628632	178.7912927	-2.89049432	-112.08261969	7.07178292	0.05668698	0	5.00000014	176.50857745	6.57638997	694.59750536	7.20976428	0.06697427	0	5.00000014
5.1724138	-34.8333248	-12.40228316	267.23223074	-4.54092681	6.58767487	3.11282019	81.81964369	-59.99995352	39.99833581	3.71247787	0.06479496	409.49742392	19.99657964	0	-49.84725001	-59.99994682	39.99060361	23.34248691	0.40740325	-59.99977056	-2.90686006	0	9.57953247	-5.61793384	-6.27026515	17.79014975	-7.47185201	-6.66215672	15.73821389	-13.65944435	-6.66215672	10.94844766	-13.65944435	-5.48648201	8.89555385	-11.45609069	-5.09459043	5.47374485	-8.70217952	-4.70269886	68.42564247	-63.55119123	-34.87333369	0	0	27.33905001	-35.01437135	-44.72983634	178.77686342	-3.62479258	-105.109036	6.73775637	0.08287289	0	5.00000014	177.26391924	6.13801014	692.37602918	7.01843673	0.10730345	0	5.00000014
5.2068966	160.59920919	197.6137982	90.25245152	2.82789002	1.03669058	-0.88730743	103.36822247	-59.99991674	-69.99876984	0.00021023	0.00000367	341.24661875	14.43431506	0	-49.84695808	-59.99973254	22.38071995	9.99252268	0.17440242	-59.99961506	-5.17475248	0	8.04028187	-6.10526448	-6.22060728	14.93160746	-8.12000176	-6.60939524	13.20937908	-14.84434005	-6.60939524	9.18923815	-14.84434005	-5.44303137	7.46620574	-12.44985533	-5.05424342	4.59421706	-9.45705468	-4.66545546	57.43092935	-69.06397284	-34.59715151	0	0	13.64095833	57.11715157	44.71190915	180.41818726	-10.15554251	-79.45499409	0.81237708	0.22056812	0	5.00000014	184.88130539	2.25622037	722.41734412	0.09699945	0.4325764	0	5.00000014
5.2413793	161.31476922	187.47621955	89.49519254	5.53873873	-1.28001619	-2.39945669	117.3514046	-59.99975891	39.99252822	4.37432672	0.0763464	272.81827926	-19.99026228	0	-49.84473871	-59.99956377	-34.31036291	2.02540322	0.03534995	-59.9990482	-4.4310941	0	2.5729174	-0.49117173	-20.39720138	4.7781649	-0.65325841	-21.67202646	4.22704599	-1.19423495	-21.67202646	2.94058729	-1.19423495	-17.84755121	2.38921109	-1.0015974	-16.57272612	1.470165	-0.76082502	-15.29790103	18.37809168	-5.55623289	-113.4431149	0	0	28.37519357	27.58206552	44.84744267	186.2568664	-6.94262045	-126.23179312	0.00823708	0.10410657	0	5.00000014	45.22496694	-70.85618944	635.74434367	46.60769681	66.90878935	0	5.00000014
5.2758621	161.49063531	189.8418569	89.86800956	4.86815576	-0.75926534	-2.06101302	115.42705626	-59.99983161	39.99427324	4.26814025	0.0744931	273.07561063	-19.99339982	0	-49.84590218	-59.99971084	-19.32207656	2.236799	0.03903951	-59.99846162	-4.25891209	0	5.27568501	-1.5943833	-20.15465371	9.79747464	-2.12052979	-21.41431957	8.66742291	-3.87658356	-21.41431957	6.0295804	-3.87658356	-17.635322	4.8990011	-3.25126643	-16.37565614	3.01452642	-2.46969973	-15.11599029	37.68369048	-18.03598277	-112.09413757	0	0	28.01321645	28.38082023	44.85940206	188.79777409	-2.29044471	-131.99495105	0.00695489	0.08663116	0	5.00000014	-102.34501386	14.41008574	628.17845644	134.00246936	1.88468479	0	5.00000014
5.3103448	160.52107179	189.61241518	89.37422213	4.39142755	-0.36310354	-1.77264031	113.45958831	-59.99984276	39.9929176	4.06863543	0.07101108	278.36589464	-16.10781316	0	-49.84620676	-59.99974319	-7.80056314	2.59218517	0.04524217	-55.2816702	-1.46834763	0	6.73343988	-3.19143331	-14.72145129	12.50467121	-4.2446063	-15.64154199	11.06236839	-7.75965095	-15.64154199	7.69564844	-7.75965095	-12.88126988	6.25267228	-6.5079708	-11.96117917	3.84748755	-4.9435302	-11.04108846	48.09628775	-36.10213188	-81.87629562	0	0	13.17457648	34.94866753	44.75707491	185.48059135	6.42258613	-111.87244822	0.00851163	0.10270848	0	5.00000014	-141.63577424	32.682427	616.75674667	148.20576305	3.46148863	0	5.00000014
5.3448276	163.06150744	190.29395569	91.14143037	5.21343318	-1.08843324	-2.16838135	119.68440456	-59.99985503	39.99309871	4.2374116	0.07395678	280.76442126	-14.20485846	0	-49.84472414	-59.99974156	-11.02127515	1.23511389	0.0215568	-37.23559358	7.98146693	0	3.50204176	-0.77422122	-22.57436809	6.50364175	-1.02971422	-23.9852661	5.75350441	-1.88244148	-23.9852661	4.00248353	-1.88244148	-19.75257208	3.25199598	-1.57879191	-18.34167408	2.00106666	-1.19926867	-16.93077607	25.01473409	-8.7581453	-125.55186303	0	0	28.58377201	30.4439797	44.94046701	198.43644634	30.18128299	-147.67514826	0.01166322	0.14083867	0	5.00000014	-119.10633854	15.50500653	628.35195639	134.02134825	1.63454571	0	5.00000014
5.3793103	166.57975557	180.43681212	95.3794504	6.76050329	-2.15387206	-2.84187859	141.91864462	-59.99988826	39.99590129	4.93963276	0.08621286	280.17412041	-15.04753715	0	-30.96207404	-59.99957068	-22.45515144	0.99448902	0.01735711	-59.9982542	1.23242881	0	-3.35510359	1.82375882	-21.93058477	-6.23076287	2.42559923	-23.30124632	-5.51209969	4.4342872	-23.30124632	-3.83454789	4.4342872	-19.18926167	-3.11554919	3.71900899	-17.81860012	-1.91710619	2.82500241	-16.44793858	-23.96516942	20.63072454	-121.97133331	0	0	28.62393973	50.27385629	44.96779194	187.123221	29.86417161	-181.35359478	0.21503318	0.43893657	0	5.00000014	-192.70178069	-20.10136118	679.18132447	21.95012244	0.57508692	0	5.00000014
5.4137931	168.69198538	200.37346603	95.68131239	4.81660132	-0.7205678	-1.87283713	122.30343385	-59.99987713	39.99589352	5.21451784	0.09101051	279.30847525	-16.07069448	0	-45.23920004	-59.99926857	-69.99895191	14.62904001	0.25532491	-59.99987109	-14.36146048	0	4.77896703	-3.37637756	-17.59763593	8.87501968	-4.49058216	-18.69748818	7.85136494	-8.2093244	-18.69748818	5.46188142	-8.2093244	-15.39793144	4.43774879	-6.88510912	-14.2980792	2.73070176	-5.23000884	-13.19822695	34.13568362	-38.19425824	-97.87277177	0	0	23.93415622	28.00091437	44.82682773	193.82304732	50.53320904	-128.53509912	0.01665659	0.18834494	0	5.00000014	-152.99600761	31.98194275	613.12723031	136.03891832	2.3502611	0	5.00000014
5.4482759	-98.51148127	302.84330487	401.0378438	-5.84801391	7.5628779	3.27300058	61.55100126	10.9946489	-38.47456207	52.54752457	0.91712732	285.06818554	-11.01497902	0	5.62943618	-38.03042866	39.99944079	0.00012628	0.0000022	59.99994785	-8.21099818	0	7.97358141	1.41213449	31.01985409	14.80773803	1.87813887	32.95859497	13.0997969	3.4334638	32.95859497	9.11300619	3.4334638	27.14237233	7.4042677	2.87962465	25.20363145	4.55610442	2.18739633	23.26489057	56.95449464	15.97434779	172.5231225	0	0	28.49849952	45.26065348	44.91581179	179.19065774	9.59761857	-100.70503103	6.5926856	0.08150362	0	5.00000014	-183.82767761	0.8901106	673.81650644	6.81752796	0.08683593	0	5.00000014
5.4827586	825.87940294	233.12428003	247.50000854	-26.82882708	22.89253599	13.34320868	149.99972847	-53.00842916	39.99413915	0.00011476	0.000002	289.06243886	-15.88931206	0	-2.65323058	-49.11349457	39.9994359	0.0000788	0.00000138	59.99997141	-17.87532138	0	29.46906884	6.64796351	93.21348487	54.72700774	8.84179147	99.03932768	48.41473319	16.16385849	99.03932768	33.68019878	16.16385849	81.56179926	27.36497732	13.5565272	75.73595646	16.83862593	10.29769548	69.91011366	210.4946118	75.20309286	518.42543882	0	0	28.63686463	-43.31667192	-44.98176855	354.31314802	173.37508543	-242.84886269	7.23026089	0.03114136	0	5.00000014	-3.7483602	-182.59938685	452.66228542	7.25319505	0.03138782	0	5.00000014
5.5172414	830.67830849	228.96538485	254.05546582	-37.13561019	30.49697064	18.19354327	149.99974488	-54.79342277	39.99526648	0.00006927	0.00000121	288.47936723	-16.44505821	0	-5.42010161	-51.09425824	39.99931279	0.00010715	0.00000187	59.99996916	-18.60423799	0	30.78171557	7.17775971	92.42760419	57.16472398	9.54642041	98.20432945	50.5712805	17.45200496	98.20432945	35.18042272	17.45200496	80.87415366	28.58390107	14.6368876	75.0974284	17.58867227	11.11834979	69.32070314	219.87071612	81.19625338	514.0546062	0	0	28.63957496	-43.741317	-44.98656595	353.68553454	173.90711176	-236.49191397	7.30311269	0.02401791	0	5.00000014	-3.7723611	-182.7212783	451.81842781	7.29759237	0.02386217	0	5.00000014
5.5517241	826.97244669	222.82332079	617.31622273	-23.82327954	20.73874636	11.60170964	149.99971796	-53.35990488	39.99497624	0.00014888	0.0000026	289.80183357	-15.09025483	0	-4.50474777	-47.38931166	39.998756	0.11110413	0.00193913	59.99988529	-1.21876666	0	28.89038125	5.77821356	95.06046285	53.65232702	7.68502403	101.00174178	47.46400735	14.04914845	101.00174178	33.01881673	14.04914845	83.177905	26.82760803	11.78293309	77.23662607	16.50796384	8.9504528	71.29534714	206.36110421	65.36430743	528.69777624	0	0	28.63577495	-42.96936598	-44.97883007	351.9942478	174.16780968	-582.68762219	7.25277449	0.03515131	0	5.00000014	-3.61564573	-182.70513046	446.21449369	7.219647	0.03416372	0	5.00000014
5.5862069	629.36865955	339.22269069	825.53794977	-4.01504592	6.1875869	1.90262226	5.08543888	18.55384035	-66.19651935	7.19380056	0.12555551	282.03535114	-8.76352713	0	5.20121841	-30.55003034	14.31592028	3.78828965	0.06611813	-59.99979249	1.78004734	0	17.35072468	-0.70764274	105.53823388	32.22203081	-0.94116484	112.1343735	28.50550558	-1.72056255	112.1343735	19.83014324	-1.72056255	92.34595464	16.11188294	-1.44302507	85.74981503	9.91420408	-1.0961386	79.15367541	123.93449133	-8.00499615	586.97199537	0	0	28.63451621	-40.58400629	-44.97646558	348.15593457	182.17939252	-514.00218596	6.70851805	0.11065678	0	5.00000014	-2.00337607	-182.2956614	390.88624162	6.54853108	0.09694439	0	5.00000014
5.6206897	661.05639792	319.53861005	981.89460306	2.58791128	1.5513537	-1.04346963	10.43549581	-53.46912236	-69.98929018	0.00617248	0.00010773	281.27971132	-12.28012692	0	-49.84437098	-59.99844986	39.99899885	0.00017451	0.00000305	57.21017805	19.99963784	0	-18.23056969	-13.885741	76.32938054	-33.85599098	-18.46803554	81.09996683	-29.95100295	-33.76179068	81.09996683	-20.8357181	-33.76179068	66.78820797	-16.92890702	-28.31580306	62.01762169	-10.41694752	-21.50901282	57.24703541	-130.21913627	-157.07827939	424.52111576	0	0	28.63048382	-51.11972923	-44.97212138	350.96479753	190.92747337	-454.0152864	0.1263432	0.39938906	0	5.00000014	-11.08533483	-176.86527333	386.73545875	0.95144096	0.28245249	0	5.00000014
5.6551724	637.83537856	330.54785277	1343.69130211	1.71263445	1.91482568	-0.55342064	1.5103229	-34.39417714	-69.98929602	0.00401409	0.00007006	280.5868387	-13.20026386	0	4.18039322	24.73352369	39.99111025	0.02680654	0.00046786	-59.99936015	8.30205017	0	-9.84326178	-7.45178658	79.58109686	-18.27992145	-9.91087615	84.55491542	-16.17149478	-18.11827388	84.55491542	-11.24986389	-18.11827388	69.63345976	-9.14045289	-15.19568319	64.6596412	-5.62443978	-11.54281741	59.68582265	-70.30943456	-84.29610011	442.60618643	0	0	28.62983248	-49.27941699	-44.96986471	345.61912923	185.52769409	-473.90082052	3.95125721	0.3501982	0	5.00000014	-10.92583916	-173.47910555	398.62370107	3.80850251	0.21222347	0	5.00000014
5.6896552	615.2936671	334.34400826	1261.90290499	0.53608601	2.84919911	-0.13429729	13.11381511	-3.05261233	-69.97139342	0.01151566	0.00020099	282.5688627	-10.25656131	0	13.65020241	1.49461124	39.97023823	2.46960048	0.04310266	-59.99947726	0.25209658	0	-0.0083552	-4.71070344	94.68030432	-0.01551644	-6.26523557	100.59782334	-0.01372676	-11.45360434	100.59782334	-0.00954916	-11.45360434	82.84526628	-0.00775864	-9.60606645	76.92774726	-0.00477416	-7.29687963	71.01022824	-0.05968036	-53.28841944	526.58344855	0	0	28.6359035	-44.01891181	-44.98038054	349.21405247	186.27610453	-490.66723228	6.08099873	0.27309951	0	5.00000014	-3.85249104	-177.34694826	406.02331366	5.05055734	0.15964167	0	5.00000014
5.7241379	613.64090125	341.5184217	1377.52860117	0.70230467	2.46541831	-0.13725378	-2.25363391	-11.14690071	-69.9850438	0.00666903	0.0001164	278.84446353	-14.48697378	0	-0.09647822	12.53329778	-69.89559637	5.3696794	0.09371859	-59.99932507	-0.5852444	0	0.74356383	-2.25456717	74.64743978	1.3808724	-2.99857434	79.31290477	1.22160102	-5.48175462	79.31290477	0.84981911	-5.48175462	65.31650981	0.69047338	-4.59751337	60.65104482	0.42487237	-3.49232455	55.98557984	5.31120211	-25.50411474	415.16666584	0	0	28.63567024	-48.47285628	-44.98026757	348.81234546	184.42287395	-490.38429992	6.37138236	0.31592473	0	5.00000014	-4.21445388	-173.53050509	399.8113127	4.8481203	0.16292229	0	5.00000014
5.7586207	624.60190796	339.85790811	1358.68520733	1.19431814	2.15770577	-0.39226752	-0.19868397	-21.87787071	-69.98825393	0.0042665	0.00007446	279.70702476	-13.9732662	0	3.41389	19.2599397	-50.76961971	7.27661032	0.12700081	-59.99934219	-0.09007335	0	-3.89739035	-4.10189843	77.83272018	-7.23784362	-5.45552491	82.69726519	-6.40302261	-9.97335584	82.69726519	-4.45432743	-9.97335584	68.10363015	-3.61911668	-8.36459128	63.23908514	-2.22696885	-6.35384067	58.37454013	-27.83866954	-46.40149542	432.8822398	0	0	28.63303691	-50.13281527	-44.97560602	344.29306823	184.41741337	-490.53531282	6.42900181	0.40495506	0	5.00000014	-6.90460952	-170.54908208	392.68493622	4.44436265	0.17689848	0	5.00000014
5.7931034	632.20275538	337.25536695	1354.55388099	1.35886408	2.06279181	-0.49564917	-0.2126679	-29.35823982	-69.98948443	0.00630847	0.0001101	279.57765807	-14.39023665	0	1.59410282	24.40894225	39.9779667	1.2839249	0.02240872	-59.99926184	1.90981163	0	-7.61602761	-5.82609132	78.36917139	-14.14372488	-7.74870145	83.26724461	-12.51237177	-14.16555843	83.26724461	-8.70435796	-14.16555843	68.57302497	-7.07224324	-11.88056542	63.67495176	-4.35179818	-9.02461545	58.77687855	-54.40052364	-65.90591021	435.86582054	0	0	28.63178881	-52.23131903	-44.9737946	343.79780225	185.47634213	-474.52863679	6.58279363	0.4498326	0	5.00000014	-8.04783838	-168.64271949	382.52934459	4.35473855	0.17998368	0	5.00000014
5.8275862	635.76785204	335.31114623	1352.4485304	1.22287847	2.18962764	-0.44589984	-0.30558541	-33.17756891	-69.99025061	0.01247773	0.00021778	279.32312014	-14.74031049	0	0.35250198	25.32103861	39.98435509	0.01288302	0.00022485	-59.99918244	2.26387334	0	-9.69182037	-7.07830341	78.71495617	-17.99867961	-9.41414353	83.63464093	-15.92269168	-17.21018691	83.63464093	-11.0767815	-17.21018691	68.87558665	-8.99982439	-14.43407631	63.95590189	-5.53790616	-10.96429198	59.03621713	-69.22770372	-80.07118382	437.78897172	0	0	28.63172722	-53.72027354	-44.97421364	347.24798893	185.90812442	-439.0613081	6.45779172	0.39424803	0	5.00000014	-7.88890851	-167.84012716	372.38931065	4.68273721	0.17220761	0	5.00000014
5.862069	637.50689643	333.98950176	1351.09136561	0.92093088	2.43865824	-0.32057517	-0.56762104	-35.43120967	-69.98762026	0.04410035	0.0007697	279.61518401	-12.87452746	0	-0.00684463	25.43036955	39.98490459	0.00310523	0.0000542	-59.99908397	2.43855545	0	-11.03573583	-7.99609224	79.04741653	-20.49446502	-10.63480267	83.98788006	-18.1306104	-19.44169866	83.98788006	-12.61274248	-19.44169866	69.16648946	-10.24778429	-16.30563129	64.22602593	-6.30581945	-12.38594687	59.2855624	-78.82715748	-90.45339458	439.6380165	0	0	28.63196778	-54.5984222	-44.97506106	350.3932341	184.97084867	-413.84505022	6.18253244	0.31371828	0	5.00000014	-7.41742734	-167.5071327	362.91175556	5.14054591	0.16174699	0	5.00000014
5.8965517	639.13053766	332.58307995	1349.62478784	0.49152712	2.78755083	-0.14563812	-0.81403077	-37.72515771	-69.97911467	0.14080663	0.00245754	280.23971872	-10.11723114	0	-0.23537901	24.8113552	39.98559076	0.00158697	0.0000277	-59.99887498	3.12214944	0	-12.42351008	-8.98848875	79.38783538	-23.07170057	-11.95469004	84.34957509	-20.41058471	-21.85461155	84.34957509	-14.19882967	-21.85461155	69.46435596	-11.53647146	-18.32932626	64.50261625	-7.09879366	-13.92316907	59.54087654	-88.73989016	-101.67958244	441.53132405	0	0	28.63247811	-55.16322391	-44.97624592	352.31257515	184.55384327	-405.25050012	6.44226241	0.27925777	0	5.00000014	-6.88353681	-167.50489706	353.28555319	5.60236263	0.15110025	0	5.00000014
5.9310345	640.19871137	331.0561444	1347.23779975	0.23756464	2.99479115	-0.03354241	-0.28996667	-39.15258916	-69.99192414	0.17398844	0.00303667	279.0420546	-14.289381	0	-0.54852648	24.04925193	39.98382118	0.00109957	0.00001919	-59.99859906	3.60578052	0	-13.26471963	-9.66021857	79.77020776	-24.63391083	-12.8480907	84.75584575	-21.79260788	-23.48785543	84.75584575	-15.16024807	-23.48785543	69.79893179	-12.31761865	-19.69911771	64.81329381	-7.5794608	-14.96367857	59.82765582	-94.74856586	-109.27832451	443.6579645	0	0	28.63317369	-55.15729759	-44.97751142	352.47426267	185.30882178	-411.58836029	6.95958113	0.30341307	0	5.00000014	-6.41376035	-167.21101465	345.34039988	5.94522596	0.14773873	0	5.00000014
5.9655172	638.21578502	328.46895502	1335.8277591	1.14162837	2.2947378	-0.35835785	2.61975671	-36.17421861	-69.99856369	0.08835828	0.00154214	284.01683508	-19.99961863	0	1.06902042	26.17404761	39.35074327	0.00151311	0.00002641	-59.99897395	0.71588264	0	-11.17895774	-8.90803269	81.36196646	-20.76044242	-11.84768347	86.44708936	-18.36590968	-21.65899067	86.44708936	-12.7764308	-21.65899067	71.19172065	-10.38078016	-18.16526026	66.10659775	-6.38765645	-13.79854263	61.02147484	-79.85017726	-100.76944736	452.51084885	0	0	28.63383531	-52.7684345	-44.9780961	346.38655961	188.09015366	-449.77966949	7.24976926	0.51959611	0	5.00000014	-5.98385146	-165.03864921	344.26996656	5.87290506	0.17605534	0	5.00000014
6	614.96749422	326.93392867	1214.47785463	2.36722032	1.41558707	-1.13699251	4.14442594	-1.22183977	-69.99786493	2.51469857	0.04388977	336.15041531	-19.99988815	0	11.31950501	3.97988914	-69.94990538	0.00287965	0.00005026	-59.99924977	0.02571931	0	-7.47779459	-8.20631598	100.68584318	-13.88701233	-10.91440025	106.97870837	-12.28526873	-19.95283666	106.97870837	-8.54637144	-19.95283666	88.10011278	-6.94388006	-16.73431954	81.80724758	-4.27281183	-12.71158345	75.51438238	-53.41313897	-92.83148758	559.98445399	0	0	28.63587868	-45.43038272	-44.98088297	337.95348426	194.6339205	-495.01106121	6.96851055	1.61174268	0	5.00000014	-1.57965282	-162.04479665	342.21194816	5.48767091	0.23515775	0	5.00000014
6.0344828	-256.07363085	560.0412746	1542.61307848	-5.59411964	7.41947027	2.2589389	-6.01618586	-45.94083475	-69.98718015	0.81910309	0.01429605	279.61182598	-6.64119805	0	149.99778799	-56.61815898	39.9990295	108.97795433	1.90202412	-59.99907687	6.61119672	0	-18.11867972	-12.18470801	78.41733014	-33.64820011	-16.20566166	83.31841328	-29.76717891	-29.62589906	83.31841328	-20.70783905	-29.62589906	68.61516388	-16.82500599	-24.84705658	63.71408074	-10.35301359	-18.87411271	58.81299761	-129.41991737	-137.83585399	436.13366506	0	0	28.63425506	31.28802662	44.97689577	357.70955962	183.17701205	-423.15503139	7.4171004	0.1222076	0	5.00000014	-7.60559913	-168.23967938	281.46466214	7.21682484	0.08835804	0	5.00000014
